"CUST_ID","TARGET","AGE","GENDER","BALANCE","OCCUPATION","AGE_BKT","SCR","HOLDING_PERIOD","ACC_TYPE","ACC_OP_DATE","LEN_OF_RLTN_IN_MNTH","NO_OF_L_CR_TXNS","NO_OF_L_DR_TXNS","TOT_NO_OF_L_TXNS","NO_OF_BR_CSH_WDL_DR_TXNS","NO_OF_ATM_DR_TXNS","NO_OF_NET_DR_TXNS","NO_OF_MOB_DR_TXNS","NO_OF_CHQ_DR_TXNS","FLG_HAS_CC","AMT_ATM_DR","AMT_BR_CSH_WDL_DR","AMT_CHQ_DR","AMT_NET_DR","AMT_MOB_DR","AMT_L_DR","FLG_HAS_ANY_CHGS","AMT_OTH_BK_ATM_USG_CHGS","AMT_MIN_BAL_NMC_CHGS","NO_OF_IW_CHQ_BNC_TXNS","NO_OF_OW_CHQ_BNC_TXNS","AVG_AMT_PER_ATM_TXN","AVG_AMT_PER_CSH_WDL_TXN","AVG_AMT_PER_CHQ_TXN","AVG_AMT_PER_NET_TXN","AVG_AMT_PER_MOB_TXN","FLG_HAS_NOMINEE","FLG_HAS_OLD_LOAN","random"
"C18879",0,46,"F",812601.02,"PROF","46-50",931,8,"SA","10/26/2008",103,8,6,14,3,1,1,0,1,1,5800,444280,0,686135,0,1136215,0,0,0,0,0,5800,148093.33,0,686135,0,1,1,0.505043665179983
"C1827",0,40,"M",809069.42,"SAL","36-40",482,13,"CA","11/12/2012",55,6,6,12,1,1,0,0,4,1,1500,542800,21820,0,0,566120,0,0,0,0,0,1500,542800,5455,0,0,1,0,0.505049247061834
"C4683",0,41,"M",38524.78,"PROF","41-45",540,14,"CA","12/11/2004",150,38,15,53,7,2,4,1,1,0,19300,122610,63230,573379,138551,917070,1,0,0,0,0,9650,17515.71,63230,143344.75,138551,1,1,0.50508318352513
"C17877",0,26,"M",1075432.8,"PROF","26-30",292,3,"SA","12/29/1999",209,5,4,9,1,0,0,0,3,0,0,334890,91880,0,0,426770,0,0,0,0,0,0,334890,30626.67,0,0,1,1,0.505134073318914
"C17281",0,47,"M",71965.55,"SAL","46-50",252,6,"SA","7/30/2007",118,8,6,14,0,1,1,0,4,0,16700,0,77460,44663,0,138823,0,0,0,0,0,16700,0,19365,44663,0,1,0,0.505215728888288
"C17266",0,35,"M",696973.69,"SELF-EMP","31-35",240,5,"SA","11/3/2008",103,9,5,14,1,1,1,0,2,1,300,131120,60930,935366,0,1127716,0,0,0,0,0,300,131120,30465,935366,0,1,0,0.505278139840811
"C2979",0,22,"F",1831729.58,"SENP","<25",743,21,"SA","5/15/2006",133,10,2,12,1,1,0,0,0,0,13900,532770,0,0,0,546670,0,0,0,0,0,13900,532770,0,0,0,1,0,0.505418147426099
"C14144",0,27,"O",516553.57,"PROF","26-30",549,2,"CA","10/24/2012",55,34,20,54,7,2,6,1,4,0,3000,323580,448660,111338,179801,1066379,0,0,0,0,0,1500,46225.71,112165,18556.33,179801,1,1,0.505461601074785
"C914",0,45,"F",188874.58,"SENP","41-45",158,23,"SA","2/13/2001",196,4,1,5,0,1,0,0,0,0,12400,0,0,0,0,12400,0,0,0,0,0,12400,0,0,0,0,0,0,0.505472169490531
"C6168",0,31,"F",12166.66,"PROF","31-35",875,31,"SA","2/17/2008",112,7,2,9,1,1,0,0,0,0,2900,103910,0,0,0,106810,0,0,0,0,0,2900,103910,0,0,0,1,0,0.50571679789573
"C8558",0,53,"M",24415.87,"SAL",">50",811,16,"SA","5/22/2008",108,8,5,13,0,1,0,0,4,0,11800,0,85090,0,0,96890,0,0,0,0,0,11800,0,21272.5,0,0,1,0,0.505739165004343
"C7077",0,38,"F",70709.74,"PROF","36-40",862,19,"SA","10/20/2010",79,16,15,31,7,2,4,1,1,0,49200,644460,99150,100513,162216,1055539,0,0,0,1,0,24600,92065.71,99150,25128.25,162216,1,0,0.505888112355024
"C4975",0,29,"M",256460.95,"PROF","26-30",226,10,"SA","5/19/2006",132,3,2,5,1,0,0,0,1,0,0,752140,0,0,0,752140,0,0,0,0,0,0,752140,0,0,0,1,0,0.505922137061134
"C11402",0,37,"F",159152.51,"SAL","36-40",647,19,"SA","7/14/2005",143,8,6,14,3,1,1,0,1,0,12300,307580,0,22894,0,342774,0,0,0,0,0,12300,102526.67,0,22894,0,1,1,0.505955367349088
"C17045",0,54,"M",578772.16,"PROF",">50",238,9,"CA","2/10/2010",88,20,26,46,7,3,8,2,6,1,45700,943420,399610,485122,107143,1980995,1,0,0,1,0,15233.33,134774.29,66601.67,60640.25,53571.5,1,1,0.505997963249683
"C17218",0,48,"M",314402.85,"PROF","46-50",137,9,"SA","8/20/2001",189,17,14,31,5,2,4,1,2,0,5100,524310,20870,653390,72251,1275921,0,0,0,0,0,2550,104862,10435,163347.5,72251,1,0,0.506040531676263
"C4675",0,40,"F",588801.06,"SENP","36-40",200,13,"SA","12/28/1999",209,8,6,14,1,1,0,0,4,1,10600,659710,11530,0,0,681840,0,0,0,0,0,10600,659710,2882.5,0,0,1,0,0.506059115985408
"C13908",0,36,"M",8763.96,"SELF-EMP","36-40",483,4,"SA","3/4/2011",75,14,7,21,4,1,1,0,1,1,16600,574840,0,177050,0,768490,0,0,0,0,0,16600,143710,0,177050,0,1,1,0.506096760742366
"C1001",0,27,"M",290209.53,"SELF-EMP","26-30",967,31,"SA","3/6/2002",183,8,4,12,0,2,2,0,0,0,7500,0,0,840778,0,848278,0,0,0,0,0,3750,0,0,420389,0,1,1,0.506106296321377
"C107",0,37,"M",342352.11,"SAL","36-40",345,23,"SA","6/9/2005",144,10,1,11,1,0,0,0,0,0,0,469710,0,0,0,469710,0,0,0,0,0,0,469710,0,0,0,0,1,0.506136424839497
"C4988",0,30,"M",481137.72,"SAL","26-30",169,19,"SA","9/5/2004",153,8,5,13,1,1,1,0,2,1,15300,802330,13430,329272,0,1160332,0,0,0,0,0,15300,802330,6715,329272,0,1,0,0.506203266791999
"C7044",0,52,"M",1002330.71,"SAL",">50",155,11,"CA","9/4/1999",213,58,23,81,2,3,7,1,10,0,62300,625570,865910,41285,65064,1660129,0,0,0,0,0,20766.67,312785,86591,5897.86,65064,1,1,0.506213104585186
"C17334",1,50,"M",89535.29,"SENP","46-50",359,4,"SA","10/8/2004",152,6,6,12,1,1,0,0,4,1,17900,497790,78070,0,0,593760,0,0,0,0,0,17900,497790,19517.5,0,0,1,1,0.506266450276598
"C12688",1,55,"M",395823.25,"SENP",">50",536,10,"CA","10/7/2013",44,13,16,29,7,2,0,1,6,0,39100,345600,670890,0,180152,1235742,0,0,0,0,0,19550,49371.43,111815,0,180152,1,0,0.506455809576437
"C19156",0,48,"M",758516.63,"SAL","46-50",300,1,"CA","6/24/2010",83,6,6,12,2,1,1,0,2,0,4100,309830,37670,788679,0,1140279,0,0,0,0,0,4100,154915,18835,788679,0,1,0,0.5064873683732
"C17882",0,23,"M",1162607.41,"SENP","<25",368,4,"CA","8/13/2009",94,33,19,52,7,2,5,1,4,1,20500,895120,83820,740976,83305,1823721,0,0,0,0,0,10250,127874.29,20955,148195.2,83305,1,1,0.506523658987135
"C248",0,32,"F",455684.3,"SELF-EMP","31-35",297,30,"SA","8/21/2010",81,0,4,4,2,1,0,0,1,1,3200,113820,32770,0,0,149790,0,0,0,0,0,3200,56910,32770,0,0,1,1,0.506527584046125
"C10945",0,41,"M",35328.35,"SAL","41-45",110,11,"SA","1/7/2005",149,1,1,2,1,0,0,0,0,0,0,359120,0,0,0,359120,0,0,0,0,0,0,359120,0,0,0,1,0,0.506640259409323
"C16385",0,23,"F",3716790.61,"PROF","<25",334,5,"CA","9/17/1999",213,33,19,52,10,2,6,1,0,0,19000,585280,0,936847,128570,1669697,0,0,0,0,0,9500,58528,0,156141.17,128570,1,0,0.50669599021785
"C19622",0,33,"F",265931.87,"SENP","31-35",526,2,"CA","2/14/2010",88,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.506719203433022
"C11657",0,33,"M",97762.27,"SAL","31-35",648,16,"SA","11/27/2004",150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.506760618882254
"C3854",0,32,"M",381946.8,"SAL","31-35",914,30,"SA","2/11/2013",52,6,1,7,0,0,0,1,0,0,0,0,0,0,14849,14849,0,0,0,0,0,0,0,0,0,14849,0,1,0.506799700204283
"C9484",0,45,"M",114041.6,"SAL","41-45",233,18,"CA","11/20/2006",126,10,10,20,5,1,0,1,3,0,10600,292310,0,0,10306,313216,0,0,0,0,0,10600,58462,0,0,10306,1,1,0.506875668885186
"C15048",0,27,"O",129011.81,"PROF","26-30",639,9,"CA","9/24/2007",116,24,31,55,12,3,9,2,5,0,37600,227830,817740,475336,182704,1741210,0,0,0,0,0,12533.33,18985.83,163548,52815.11,91352,1,0,0.506954537937418
"C8135",0,28,"F",173642.51,"SAL","26-30",272,10,"SA","1/8/2008",113,14,7,21,3,1,1,0,2,1,12100,106100,38410,486692,0,643302,0,0,0,0,0,12100,35366.67,19205,486692,0,1,0,0.506980902515352
"C8058",0,45,"F",1652715.29,"SENP","41-45",222,17,"CA","9/30/2008",104,19,4,23,3,0,1,0,0,0,0,442460,0,819233,0,1261693,0,0,0,0,0,0,147486.67,0,819233,0,1,1,0.507000910351053
"C17963",0,26,"M",4323198.62,"SENP","26-30",341,3,"CA","10/26/2001",187,14,17,31,10,2,0,1,4,1,13800,399560,81070,0,34675,529105,0,0,0,0,0,6900,39956,20267.5,0,34675,1,1,0.507014708360657
"C1102",0,30,"F",257454.95,"SENP","26-30",173,16,"SA","5/17/2013",49,10,5,15,1,1,1,0,2,0,10200,189220,94560,210606,0,504586,0,0,0,0,0,10200,189220,47280,210606,0,1,1,0.507021782221273
"C6259",0,47,"F",436923.13,"PROF","46-50",106,10,"SA","9/6/2011",69,6,6,12,0,1,1,0,4,0,13000,0,56370,141388,0,210758,1,0,0,1,0,13000,0,14092.5,141388,0,1,1,0.507037471747026
"C11975",0,21,"F",523289.72,"SENP","<25",101,17,"SA","2/13/2010",88,17,14,31,4,2,3,1,4,0,36400,852660,32080,4492,195643,1121275,0,0,0,0,0,18200,213165,8020,1497.33,195643,1,1,0.507059203460813
"C732",0,30,"M",180746.48,"PROF","26-30",894,12,"SA","12/31/2008",101,5,5,10,1,1,1,0,2,0,7000,662640,55000,776678,0,1501318,0,0,0,0,0,7000,662640,27500,776678,0,1,1,0.507079244125634
"C10676",0,33,"M",0,"SELF-EMP","31-35",104,18,"SA","8/22/2012",57,4,3,7,0,0,0,0,3,0,0,0,22390,0,0,22390,1,0,170,0,0,0,0,7463.33,0,0,1,1,0.50708164065145
"C290",0,52,"M",663233.14,"SAL",">50",886,21,"SA","11/28/2011",66,8,3,11,0,1,1,1,0,0,18200,0,0,569282,19934,607416,0,0,0,0,0,18200,0,0,569282,19934,0,1,0.5071605166886
"C16878",0,29,"M",49348.46,"PROF","26-30",705,9,"SA","6/22/2005",143,11,5,16,1,1,1,0,2,0,12400,182840,91320,410450,0,697010,0,0,0,0,0,12400,182840,45660,410450,0,1,0,0.507215357385576
"C10820",0,40,"M",49743.65,"SAL","36-40",125,31,"SA","4/24/2003",169,4,3,7,1,0,1,0,1,0,0,462100,71860,349844,0,883804,0,0,0,0,0,0,462100,71860,349844,0,1,0,0.507223624736071
"C15222",0,28,"M",1402411.98,"SENP","26-30",646,5,"SA","7/25/2011",70,10,6,16,1,1,0,0,4,0,15400,99750,59260,0,0,174410,0,0,0,0,0,15400,99750,14815,0,0,1,0,0.507228775182739
"C753",0,34,"M",38986.92,"SAL","31-35",694,17,"SA","8/23/2006",129,9,5,14,2,1,1,0,1,0,5400,415220,0,246767,0,667387,0,0,0,0,0,5400,207610,0,246767,0,1,0,0.507260453188792
"C15202",0,26,"M",30732.53,"SENP","26-30",672,9,"SA","2/14/2006",136,10,6,16,1,1,0,0,4,1,19800,796280,51690,0,0,867770,0,0,0,0,0,19800,796280,12922.5,0,0,1,1,0.507406807970256
"C4838",0,46,"F",48517.02,"SENP","46-50",888,27,"SA","5/10/1999",217,8,4,12,2,1,0,1,0,1,12500,476570,0,0,56162,545232,0,0,0,0,0,12500,238285,0,0,56162,1,0,0.507423535455018
"C1137",0,43,"M",157292.69,"PROF","41-45",994,25,"SA","2/1/2013",52,6,1,7,1,0,0,0,0,1,0,405450,0,0,0,405450,0,0,0,0,0,0,405450,0,0,0,1,0,0.507454661652446
"C4694",0,41,"M",3332866.93,"SELF-EMP","41-45",183,29,"SA","11/6/2014",31,16,4,20,1,0,1,1,1,0,0,807100,42640,41667,15275,906682,0,0,0,0,0,0,807100,42640,41667,15275,1,0,0.507574269315228
"C13124",1,48,"F",50535.4,"SENP","46-50",203,22,"SA","9/5/2003",165,13,4,16,1,1,1,1,0,0,0,183090,0,394687,145150,722927,0,0,0,0,0,0,183090,0,394687,145150,0,1,0.50758596137166
"C18305",0,27,"F",60474.53,"SELF-EMP","26-30",471,1,"SA","8/31/2000",201,10,5,15,1,1,1,0,2,0,2800,28060,41310,199817,0,271987,1,0,0,0,1,2800,28060,20655,199817,0,1,1,0.507645746227354
"C19336",0,27,"O",747862.92,"PROF","26-30",170,6,"CA","10/4/2007",116,30,28,58,11,3,8,2,4,0,7500,458400,425890,143504,45357,1080651,0,0,0,0,0,2500,41672.73,106472.5,17938,22678.5,0,0,0.507816303055733
"C19093",1,36,"M",200767.51,"SELF-EMP","36-40",657,4,"SA","10/29/2010",79,14,12,26,4,1,4,1,2,0,17400,864370,25250,128775,107590,1143385,0,0,0,0,0,17400,216092.5,12625,32193.75,107590,1,0,0.507848259061575
"C11728",0,32,"M",377803.07,"SELF-EMP","31-35",282,13,"SA","6/5/2008",108,2,2,4,1,0,0,0,1,1,0,238370,0,0,0,238370,0,0,0,0,0,0,238370,0,0,0,1,1,0.507868504850194
"C6626",0,35,"M",798425.95,"PROF","31-35",220,23,"CA","7/27/2007",118,26,2,28,1,0,0,1,0,1,0,650270,0,0,116819,767089,0,0,0,0,0,0,650270,0,0,116819,1,0,0.507938350085169
"C205",0,35,"M",208123.13,"SAL","31-35",168,25,"SA","11/2/2003",163,12,2,14,1,0,1,0,0,0,0,452350,0,909424,0,1361774,1,0,0,0,0,0,452350,0,909424,0,1,1,0.507966801291332
"C7892",0,43,"M",9649.39,"SAL","41-45",546,16,"SA","10/20/2007",115,8,6,14,3,1,1,0,1,0,4300,761970,0,157202,0,923472,0,0,0,0,0,4300,253990,0,157202,0,1,0,0.508095411583781
"C3426",0,29,"M",206659.66,"SAL","26-30",154,14,"SA","6/6/2006",132,5,6,11,2,1,1,0,2,0,1800,480290,50900,921605,0,1454595,0,0,0,0,0,1800,240145,25450,921605,0,1,1,0.50811017351225
"C8407",0,35,"M",3003.27,"PROF","31-35",755,14,"CA","3/19/2002",182,4,4,8,1,0,0,0,3,1,0,952470,12580,0,0,965050,0,0,0,0,1,0,952470,4193.33,0,0,1,0,0.508117551449686
"C9981",0,38,"F",3405202.67,"PROF","36-40",101,25,"SA","3/7/2003",171,6,3,9,0,0,0,1,2,0,0,0,37890,0,130865,168755,0,0,0,0,0,0,0,18945,0,130865,1,1,0.508131615119055
"C16766",0,47,"M",19723.39,"PROF","46-50",770,1,"SA","4/20/2010",85,18,14,32,6,2,4,1,1,0,27600,114710,54470,682037,38361,917178,0,0,0,0,0,13800,19118.33,54470,170509.25,38361,1,1,0.508497210219502
"C845",0,42,"M",268690.59,"SAL","41-45",148,13,"SA","11/11/2007",115,10,5,15,1,1,1,0,2,0,16800,980410,97280,747832,0,1842322,0,0,0,0,0,16800,980410,48640,747832,0,1,1,0.508519520284608
"C6746",0,26,"F",577597.27,"SENP","26-30",783,28,"SA","1/6/2002",185,16,2,18,0,1,0,1,0,0,8100,0,0,0,188455,196555,0,0,0,0,0,8100,0,0,0,188455,0,1,0.508602853631601
"C17804",0,42,"M",317731.86,"SAL","41-45",315,4,"SA","3/11/1999",219,3,2,5,1,0,0,0,1,0,0,276610,0,0,0,276610,0,0,0,0,0,0,276610,0,0,0,1,1,0.508606126299128
"C7170",0,24,"M",43058.09,"SELF-EMP","<25",154,31,"SA","3/24/2009",98,10,1,11,1,0,0,0,0,0,0,989000,0,0,0,989000,0,0,0,0,0,0,989000,0,0,0,1,0,0.508618785999715
"C13643",0,42,"M",309930.85,"SENP","41-45",262,5,"CA","11/30/2003",162,21,27,48,9,3,8,2,5,1,2300,458100,416420,552792,85322,1514934,0,0,0,0,0,766.67,50900,83284,69099,42661,1,0,0.50869540637359
"C19994",1,54,"M",131889.85,"SENP",">50",702,5,"SA","6/30/2012",59,2,3,5,2,0,0,0,1,0,0,806800,0,0,0,806800,0,0,0,0,0,0,403400,0,0,0,1,0,0.508705523563549
"C19178",0,42,"M",14859.15,"PROF","41-45",247,3,"CA","10/4/2003",164,18,23,41,2,3,7,1,10,0,66500,476820,4039060,939831,25636,5547847,0,0,0,0,0,22166.67,238410,403906,134261.57,25636,1,1,0.508836562978104
"C17485",0,35,"M",169977.73,"SAL","31-35",571,8,"SA","3/2/2013",51,5,4,9,1,0,0,0,3,0,0,23160,66230,0,0,89390,0,0,0,0,0,0,23160,22076.67,0,0,1,1,0.508853919338435
"C6285",0,29,"F",53431.36,"PROF","26-30",203,20,"SA","4/14/2004",158,10,6,16,1,1,0,0,4,0,16900,301770,17970,0,0,336640,0,0,0,0,0,16900,301770,4492.5,0,0,1,0,0.508865887066349
"C18100",0,47,"M",17118.28,"SENP","46-50",273,2,"SA","2/18/2001",195,8,5,13,1,1,1,0,2,0,5100,3480,74890,589370,0,672840,0,0,0,0,0,5100,3480,37445,589370,0,1,1,0.508906783536077
"C470",0,49,"M",77099.24,"SAL","46-50",713,27,"SA","5/16/2004",157,14,4,18,0,2,1,0,1,0,47400,0,17240,337868,0,402508,0,0,0,0,0,23700,0,17240,337868,0,1,0,0.508940589148551
"C16394",0,37,"M",762553.52,"SENP","36-40",887,8,"SA","5/22/2013",48,8,5,13,0,1,0,0,4,1,3000,0,78480,0,0,81480,0,0,0,0,0,3000,0,19620,0,0,1,1,0.508958235150203
"C10580",0,41,"M",194370.31,"SAL","41-45",168,13,"SA","6/2/1999",216,20,14,34,4,2,3,1,4,0,40900,258470,82300,108994,138167,628831,0,0,0,0,0,20450,64617.5,20575,36331.33,138167,1,1,0.509108062135056
"C4526",0,55,"M",336712.07,"PROF",">50",342,28,"SA","12/25/2007",113,10,4,14,3,0,0,0,1,1,0,43540,97710,0,0,141250,0,0,0,0,0,0,14513.33,97710,0,0,1,0,0.509134107502177
"C15412",0,33,"F",1564709.37,"PROF","31-35",229,6,"SA","10/30/2007",115,12,6,18,2,1,1,0,2,0,6500,802910,89940,402842,0,1302192,0,0,0,0,0,6500,401455,44970,402842,0,1,0,0.509195204125717
"C14000",0,39,"M",393209.21,"SAL","36-40",285,4,"SA","11/24/2007",114,9,5,14,0,1,0,0,4,0,500,0,31900,0,0,32400,0,0,0,0,0,500,0,7975,0,0,1,0,0.509197710547596
"C12518",1,39,"M",268542.99,"SELF-EMP","36-40",774,10,"SA","2/24/2003",171,2,6,8,1,1,0,0,4,1,17100,90710,58740,0,0,166550,0,0,0,0,0,17100,90710,14685,0,0,1,0,0.509209469193593
"C4652",0,53,"M",75134.38,"PROF",">50",225,15,"SA","5/28/2000",204,6,6,12,0,1,1,0,4,1,4000,0,73520,277166,0,354686,0,0,0,0,0,4000,0,18380,277166,0,1,1,0.509339358424768
"C15064",1,36,"M",106173.2,"SAL","36-40",203,5,"SA","10/25/2002",175,14,7,21,2,1,0,0,4,0,6700,851280,12400,0,0,870380,0,0,0,0,0,6700,425640,3100,0,0,1,0,0.509369809413329
"C10322",0,45,"M",387987.26,"SENP","41-45",269,31,"CA","6/30/2008",107,0,3,3,2,1,0,0,0,0,5700,877100,0,0,0,882800,0,0,0,0,0,5700,438550,0,0,0,1,0,0.509390078019351
"C3757",0,34,"M",3243985.35,"SAL","31-35",245,13,"SA","8/4/2013",46,4,3,7,0,0,0,0,3,0,0,0,34640,0,0,34640,0,0,0,0,0,0,0,11546.67,0,0,1,1,0.509391801198944
"C12171",0,30,"M",455523.04,"PROF","26-30",714,27,"SA","12/28/2014",29,11,2,13,0,0,2,0,0,1,0,0,0,453212,0,453212,0,0,0,0,0,0,0,0,226606,0,1,1,0.509418697794899
"C16950",0,40,"M",412745.67,"PROF","36-40",648,4,"SA","7/11/2007",119,19,15,34,8,2,4,1,0,0,41000,157950,0,754810,138790,1092550,0,0,0,0,0,20500,19743.75,0,188702.5,138790,1,1,0.509427672019228
"C17900",0,36,"M",6762.38,"PROF","36-40",525,2,"SA","11/19/2001",186,8,6,14,2,1,1,0,2,0,3800,642760,68860,100939,0,816359,1,0,0,1,0,3800,321380,34430,100939,0,1,1,0.509440097259358
"C10896",0,46,"F",222646.67,"PROF","46-50",129,20,"CA","6/20/2009",95,26,2,28,0,0,0,2,0,0,0,0,0,0,180881,180881,0,0,0,0,0,0,0,0,0,90440.5,1,1,0.509468790143728
"C10800",0,55,"M",694543.1,"PROF",">50",597,20,"CA","1/18/2003",172,5,5,10,2,1,1,0,1,0,18100,17050,0,37105,0,72255,0,0,0,0,0,18100,8525,0,37105,0,1,0,0.509490210330114
"C19088",0,25,"F",1904329.87,"SELF-EMP","<25",492,1,"CA","7/11/2011",71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.509554083459079
"C12084",0,55,"M",1271614.4,"SAL",">50",233,12,"SA","4/5/2006",134,4,5,9,1,1,1,0,2,0,2000,53550,81870,27969,0,165389,0,0,0,0,0,2000,53550,40935,27969,0,1,0,0.509636306203902
"C18621",0,29,"M",144568.5,"PROF","26-30",370,6,"SA","8/17/2003",166,2,2,4,0,0,0,0,2,0,0,0,42040,0,0,42040,0,0,0,0,0,0,0,21020,0,0,1,1,0.50983222736977
"C16338",0,35,"M",34871.3,"PROF","31-35",371,2,"SA","10/27/2012",55,2,2,4,1,0,0,0,1,0,0,157220,0,0,0,157220,0,0,0,0,0,0,157220,0,0,0,1,0,0.509833498625085
"C2564",0,36,"M",1671622.89,"PROF","36-40",167,24,"SA","12/29/2001",185,20,1,21,1,0,0,0,0,0,0,808480,0,0,0,808480,0,0,0,0,0,0,808480,0,0,0,1,0,0.509853269439191
"C9898",0,52,"F",254257.5,"SAL",">50",204,16,"SA","9/21/2008",104,6,4,10,2,0,0,0,2,0,0,270620,94060,0,0,364680,0,0,0,0,0,0,135310,47030,0,0,1,1,0.509861852508038
"C1103",0,29,"F",978602.08,"SAL","26-30",160,12,"SA","9/12/2011",69,11,9,20,3,1,0,1,4,0,18600,94860,73670,0,159632,346762,0,0,0,0,0,18600,31620,18417.5,0,159632,1,1,0.509892629692331
"C2045",0,55,"M",621425.89,"PROF",">50",853,15,"SA","11/13/2007",115,12,6,18,3,1,1,0,1,0,19100,607800,0,100408,0,727308,0,0,0,0,0,19100,202600,0,100408,0,1,0,0.510046998271719
"C8191",0,32,"F",316482.24,"SENP","31-35",123,22,"SA","10/22/2010",79,14,3,17,2,0,1,0,0,0,0,859710,0,779148,0,1638858,0,0,0,0,0,0,429855,0,779148,0,1,0,0.510050566634163
"C9784",0,23,"M",897438.21,"SAL","<25",495,31,"SA","4/28/2000",205,20,3,23,1,2,0,0,0,0,41300,481530,0,0,0,522830,0,0,0,0,0,20650,481530,0,0,0,1,1,0.510092202574015
"C11774",0,28,"M",3698099.06,"SENP","26-30",148,28,"SA","8/6/2007",118,12,3,15,1,1,1,0,0,1,7900,408360,0,170595,0,586855,0,0,0,0,0,7900,408360,0,170595,0,0,1,0.51010714028962
"C5451",0,43,"M",45164.15,"PROF","41-45",643,19,"SA","3/15/2007",123,6,5,11,2,1,1,0,1,1,14800,70150,0,176602,0,261552,0,0,0,0,0,14800,35075,0,176602,0,1,0,0.510178104974329
"C6733",0,33,"M",29236.05,"PROF","31-35",852,30,"SA","12/8/2000",198,16,1,17,1,0,0,0,0,0,0,507000,0,0,0,507000,0,0,0,0,0,0,507000,0,0,0,1,0,0.510254690889269
"C18405",0,51,"M",1099512.25,"SENP",">50",242,9,"CA","11/24/2002",174,1,1,2,1,0,0,0,0,0,0,947730,0,0,0,947730,0,0,0,0,0,0,947730,0,0,0,1,0,0.510302999755368
"C12936",1,55,"F",41992.7,"SELF-EMP",">50",119,19,"SA","7/25/2010",82,10,6,16,1,1,0,0,4,0,8000,548520,68970,0,0,625490,0,0,0,1,0,8000,548520,17242.5,0,0,1,0,0.510325970361009
"C6484",0,29,"M",881463.48,"SAL","26-30",362,11,"SA","8/20/2004",153,17,14,31,2,2,4,1,5,1,27400,371630,359980,142383,70577,971970,0,0,0,0,0,13700,185815,71996,35595.75,70577,1,0,0.510335342492908
"C6830",0,30,"M",264270.41,"SELF-EMP","26-30",907,10,"CA","10/10/2009",92,7,7,14,4,1,1,0,1,0,1800,145800,0,58440,0,206040,0,0,0,0,0,1800,36450,0,58440,0,1,1,0.510348801501095
"C18951",1,44,"M",457460.82,"SAL","41-45",230,3,"CA","7/29/2001",190,21,27,48,4,3,8,2,10,0,26000,803150,3939330,188224,99728,5056432,1,0,0,2,0,8666.67,200787.5,393933,23528,49864,1,1,0.51035288348794
"C6856",0,27,"M",1836.87,"SELF-EMP","26-30",171,17,"CA","8/28/2007",117,57,1,58,0,0,1,0,0,0,0,0,0,511933,0,511933,0,0,0,0,0,0,0,0,511933,0,1,0,0.510359920095652
"C19244",1,43,"F",19945.03,"SAL","41-45",785,7,"CA","5/18/2006",132,34,20,54,9,2,6,1,2,1,19900,11390,66240,455949,147444,700923,0,0,0,0,0,9950,1265.56,33120,75991.5,147444,1,1,0.510397767880931
"C14038",1,51,"F",2072964.77,"SAL",">50",806,7,"SA","6/12/2002",180,12,6,18,3,1,1,0,1,1,9800,249130,0,26413,0,285343,0,0,0,0,0,9800,83043.33,0,26413,0,1,0,0.510420461418107
"C3452",0,50,"M",561389.03,"SELF-EMP","46-50",258,31,"SA","2/7/2007",124,6,3,9,1,1,0,1,0,0,12500,923550,0,0,14600,950650,0,0,0,0,0,12500,923550,0,0,14600,1,1,0.510449719149619
"C16798",0,54,"M",1568391.34,"SAL",">50",672,6,"SA","11/15/2010",79,17,14,31,4,2,3,1,4,0,31600,768230,98540,897728,8916,1805014,0,0,0,0,0,15800,192057.5,24635,299242.67,8916,1,1,0.510510262334719
"C10606",0,50,"M",42243.55,"PROF","46-50",618,24,"SA","5/26/2008",108,8,4,12,0,2,1,1,0,0,48800,0,0,763232,27404,839436,0,0,0,0,0,24400,0,0,763232,27404,1,1,0.510520062176511
"C15132",0,43,"M",196633.42,"SENP","41-45",866,6,"SA","4/11/2014",38,4,3,7,0,0,0,0,3,1,0,0,24420,0,0,24420,0,0,0,0,0,0,0,8140,0,0,1,1,0.510528338607401
"C14663",0,54,"F",189383.49,"SELF-EMP",">50",902,1,"SA","10/20/2000",199,12,6,18,1,1,0,0,4,0,12200,825000,67290,0,0,904490,0,0,0,0,0,12200,825000,16822.5,0,0,1,0,0.510575371095911
"C11457",0,54,"M",707696.72,"SAL",">50",480,13,"SA","7/15/2011",71,20,16,36,10,2,0,1,3,0,34400,870040,30940,0,114151,1049531,0,0,0,0,0,17200,87004,10313.33,0,114151,0,1,0.510631100041792
"C11405",0,30,"M",250593.14,"SENP","26-30",213,22,"SA","12/16/2006",126,8,3,11,1,1,0,0,1,0,18700,885360,36710,0,0,940770,0,0,0,0,0,18700,885360,36710,0,0,1,1,0.510653842240572
"C3190",0,29,"M",154406.1,"PROF","26-30",252,16,"SA","3/14/2000",207,4,3,7,1,0,0,0,2,0,0,424790,96560,0,0,521350,0,0,0,0,0,0,424790,48280,0,0,1,1,0.510668020462617
